EnsemblGeneID	EnsemblTranscriptID	EnsemblProteinID	Adrenal_iBAQ	Appendices_iBAQ	Brain_iBAQ	Colon_iBAQ	Duodenum_iBAQ	Endometrium_iBAQ	Esophagus_iBAQ	Fallopiantube_iBAQ	Fat_iBAQ	Gallbladder_iBAQ	Heart_iBAQ	Kidney_iBAQ	Liver_iBAQ	Lung_iBAQ	Lymphnode_iBAQ	Ovary_iBAQ	Pancreas_iBAQ	Placenta_iBAQ	Prostate_iBAQ	Rectum_iBAQ	Salivarygland_iBAQ	Smallintestine_iBAQ	Smoothmuscle_iBAQ	Spleen_iBAQ	Stomach_iBAQ	Testis_iBAQ	Thyroid_iBAQ	Tonsil_iBAQ	Urinarybladder_iBAQ
ENSG00000006071	ENST00000389817	ENSP00000374467	0	0	1179300	0	113050	139720	0	0	0	0	0	0	0	0	0	170630	430320	0	0	0	0	0	0	0	0	0	240180	0	0
ENSG00000006116	ENST00000005284	ENSP00000005284	0	0	43448000	0	0	0	0	75207	0	59881000	0	0	0	0	27753	0	0	0	0	0	0	0	0	0	0	873140	0	0	187450
ENSG00000006118	ENST00000453848	ENSP00000405823	138750	0	13062000	119380	0	639050	0	49054	0	0	0	0	0	6164600	0	522720	0	4024100	189800	40162	5347400	0	0	0	0	735840	5570700	893460000	0
ENSG00000006125	ENST00000621914	ENSP00000482315	166200000	8413500	1.22e+09	66467000	362350000	103400000	132530000	73420000	395870000	233080000	150510000	126080000	214940000	104750000	68138000	90012000	74833000	437030000	18086000	164630000	73574000	160640000	87986000	125980000	56947000	229390000	77382000	117770000	50335000
ENSG00000006194	ENST00000219069	ENSP00000219069	0	131440	0	0	0	0	0	58549	0	0	0	0	0	608830	0	0	0	0	0	0	0	0	0	0	88270	84840	48546	107160	0
ENSG00000006282	ENST00000619622	ENSP00000483295	18261000	2383900	4159900	5539000	7559100	8905400	13829000	12296000	2963700	14160000	100720000	19006000	6108900	14338000	4060300	1529600	30961000	4759100	3614300	11030000	14709000	12727000	6149200	2240700	1460600	32037000	58067000	1948300	364420
ENSG00000006451	ENST00000005257	ENSP00000005257	116940000	6018500	2787500000	3481200	61108000	5893700	11025000	52790000	15400000	9350800	113970000	193420000	76711000	70459000	7727600	2343100	1105500	377440000	11097000	11267000	375440000	100820000	41609000	34049000	18158000	1518300	139780000	194900000	3358800
ENSG00000006453	ENST00000005260	ENSP00000005260	5310500	737160	564080	16200000	161940000	7417900	3930800	16349000	970930	29880000	4828300	3094700	4773100	44561000	5616300	10011000	15202000	36538000	5618800	31481000	18639000	91864000	676780	13010000	41361000	6183800	9403400	3364400	3752200
ENSG00000006459	ENST00000397560	ENSP00000380692	0	0	1421000	267550	4793700	0	159320	0	0	0	11901000	0	0	31110	1613800	0	2378900	425080	2880900	4901000	268190	0	0	134280	3724600	0	151820	1098900	0
ENSG00000006468	ENST00000405358	ENSP00000384085	0	0	352720	0	0	0	3829500	0	0	0	0	0	0	0	6077400	0	0	0	0	0	0	0	92473	0	0	0	0	0	14178000
ENSG00000006530	ENST00000355413	ENSP00000347581	155720000	76384000	410600000	38640000	265220000	97770000	118310000	83636000	66537000	1491700000	763440000	143890000	106060000	268150000	95383000	138290000	233820000	130320000	37753000	771800000	85649000	104660000	43667000	85586000	49154000	299240000	170950000	86446000	26180000
ENSG00000006534	ENST00000614849	ENSP00000478486	20152000	1504900	1752600	333600	10703000	2268000	7563900	112700000	7337200	9707700	1997300	3056900	936530	8648300	1934100	4785100	3492800	20457000	89839	3402100	67003	10558000	0	12277000	2832800	0	572150	1431200	4872600
ENSG00000006555	ENST00000371276	ENSP00000360323	138470	0	2040700	1554600	5521600	0	1717300	496390	87460	0	0	0	539550	171580	692940	0	6269600	0	0	279390	0	1869400	0	0	324020	0	0	1404700	0
ENSG00000006607	ENST00000264042	ENSP00000264042	4420000	270800	12750000	10717000	25671000	3572300	6012300	12364000	1498900	22037000	3599000	4860300	30604000	12101000	300990	6402200	39046000	19524000	4584800	18467000	5836300	26869000	3190500	571150	8943200	10935000	18145000	3220400	4550000
ENSG00000006607	ENST00000413432	ENSP00000412772	1582500	0	0	535340	7619800	0	0	273760	0	240910	0	0	8274900	682700	793630	0	9941100	0	0	9993000	0	4308200	1297900	0	2448800	0	0	0	0
ENSG00000006611	ENST00000005226	ENSP00000005226	630490	21937	157990	9163500	130640000	149810	2173400	254710	55339000	15270000	905990	20934000	1410.2	664110	51891	26627	304610	1555700	421000	17586000	0	133440000	126070	0	3864300	1396500	277510	11088	3829200
ENSG00000006611	ENST00000527720	ENSP00000432944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421040	0	0	0	0	0	0	0
ENSG00000006625	ENST00000275428	ENSP00000275428	186750000	32355000	663340000	181460000	614540000	189950000	403840000	342940000	246070000	519850000	73808000	145360000	338700000	408950000	129310000	476430000	363760000	381010000	53801000	292980000	255250000	553410000	117430000	178910000	100360000	437020000	199750000	119690000	104050000
ENSG00000006634	ENST00000265728	ENSP00000265728	75389	0	0	766470	484350	0	0	325780	1026700	0	0	476720	2660200	124930	57731	0	0	0	0	0	0	131160	806260	0	36288	391440	0	0	0
ENSG00000006652	ENST00000403825	ENSP00000384477	105440	0	625240	0	5917100	0	0	65374	0	1981800	0	396440	0	407520	0	0	284330	560400	0	110970	436850	0	1696000	0	116860	1293900	1920700	0	0
ENSG00000006659	ENST00000601802	ENSP00000471660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1746500	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006704	ENST00000455841	ENSP00000397566	213660	0	199260	0	0	101870	0	0	0	0	0	119150	0	848130	0	572150	2338000	33646	5550.3	0	109620	691740	25036	0	0	0	289680	3995900	7678.9
ENSG00000006712	ENST00000595564	ENSP00000468874	12687000	4001800	12391000	7755900	59321000	17198000	19989000	20922000	3739100	14652000	11389000	2637700	11121000	40666000	26530000	41855000	17824000	25361000	6882000	16089000	11725000	34996000	4535700	12700000	12349000	31242000	9403200	27294000	5660700
ENSG00000006715	ENST00000310301	ENSP00000309457	9227200	1675200	34225000	2243500	24633000	4718600	9189600	3170600	36408000	15668000	14964000	1865300	7057600	13040000	3395700	5107300	2566600	9778300	3280300	8283400	8106700	7539600	3703400	12848000	3523500	12308000	10118000	12424000	1663700
ENSG00000006740	ENST00000340825	ENSP00000342566	1775200	178340	93496000	3089900	4194300	100710000	981640	5806800	602860	1205900	906690	428320	0	3173700	405330	2699000	55443	22940000	14301000	5273700	2816400	8656700	0	108460	978420	2312700	1645200	63942	161780
ENSG00000006744	ENST00000338034	ENSP00000337445	19274000	2464200	18313000	8098700	53188000	10191000	9262100	10222000	3642100	8117300	16244000	14604000	33987000	25113000	12031000	8996500	14825000	9159700	2056200	16828000	4306100	19611000	4131000	4685200	5402600	25156000	13376000	20250000	2175300
ENSG00000006744	ENST00000581499	ENSP00000463321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6576000	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006747	ENST00000297029	ENSP00000297029	17201000	439120	25272000	36376000	558360000	7214500	19153000	7777700	10361000	40590000	9165900	277500000	955350	151420000	1139800	10350000	3751400	111110000	13196000	85318000	4603500	491860000	4479300	1871100	85575000	8184600	28853000	12538000	3362500
ENSG00000006756	ENST00000381154	ENSP00000370546	5188800	560720	0	591110	31197000	2367300	1115100	10640000	3773900	3847000	4362500	7517400	34436000	3352900	1050500	5875400	8213700	45750000	945680	4949200	3763000	15199000	1397600	1585300	1248700	22791000	2098400	245790	1972300
ENSG00000006757	ENST00000444736	ENSP00000415245	6410000	0	1988100	562790	25675000	2721700	2619200	8950500	714700	4999700	13600000	5983700	4004100	8242000	4009200	2909400	3931300	1599200	580340	3405500	5849700	14038000	903620	6773600	1919900	9169600	16915000	635570	20377
ENSG00000006788	ENST00000621918	ENSP00000480864	0	28261	343860	49623	5785500	602820	591830	20678	2525300	94272	757030000	0	0	72224	594360	0	0	0	305060	49193	19151	0	0	0	87615	630240	0	6409100	0
ENSG00000006831	ENST00000357103	ENSP00000349616	0	0	0	0	8043500	0	0	154280	0	0	0	0	5560700	0	0	0	0	222630	14338000	0	792290	111870	0	0	0	0	0	0	0
ENSG00000007001	ENST00000005756	ENSP00000005756	0	0	0	0	2219800	0	0	1753600	0	0	0	0	142790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007047	ENST00000262891	ENSP00000262891	0	0	7393100	0	28786000	150070	0	237790	17969	0	1164500	0	0	40632	0	0	0	0	20813	0	0	0	249710	0	56791	1828600	65518	261950	0
ENSG00000007062	ENST00000508167	ENSP00000427346	162530	136000	1265200	3384700	13190000	0	1089500	30442	91011	7715900	25486000	982180	1068000	2139500	0	0	3758600	9383900	252310	1157000	4552700	4400000	62979	142220	3153500	100110	370080	34499	1452.1
ENSG00000007080	ENST00000597436	ENSP00000471455	1.01e+08	22792000	272790000	29796000	128630000	89984000	63599000	86214000	42728000	105730000	109360000	29969000	94401000	234830000	26276000	79680000	160070000	65621000	7169200	90433000	69535000	202470000	52977000	141980000	39547000	83820000	44466000	164360000	18191000
ENSG00000007168	ENST00000397195	ENSP00000380378	512880000	79100000	1884500000	199160000	756910000	461220000	486720000	242910000	211320000	575950000	918230000	257770000	263630000	307040000	375950000	316720000	488200000	822740000	102260000	399010000	494980000	718250000	398410000	393120000	235570000	692440000	327210000	318350000	110980000
ENSG00000007171	ENST00000621962	ENSP00000482291	0	215160	1835800	0	9472400	103470	0	133740	419610	0	0	0	108030	0	52102	0	0	0	0	299540	0	1691700	0	0	120210	0	168260	0	614010
ENSG00000007174	ENST00000262442	ENSP00000262442	2144000	1543700	153080	423810	1917600	605440	860690	3e+07	3338000	988020	2143800	121300	590220	745140	74860	4402000	623120	459600	257000	2415000	103620	924520	42148	361650	327670	146440	1028300	14318	357030
ENSG00000007202	ENST00000528896	ENSP00000436773	1537000	142800	8901300	1358000	4157200	1038200	843810	1111500	746130	1719700	267340	293940	2540400	2058700	2698800	2008900	22503000	3539400	375210	1391400	1883500	6975200	229550	3474800	551440	1169900	1192200	1019700	217530
ENSG00000007216	ENST00000314669	ENSP00000316202	32671	728700	0	0	21072000	472270	0	0	0	12157000	0	24690000	93856	0	0	0	0	0	0	2089300	1734000	23084000	0	3048500	0	0	0	0	0
ENSG00000007237	ENST00000432992	ENSP00000407552	6593600	3217800	351380000	17594000	12190000	6390000	304720000	13837000	20493000	17820000	16959000	867790	0	15188000	379220000	26246000	6175200	15407000	1124300	962400000	13073000	6997600	191780000	12235000	4411300	18047000	587700	10155000	2339800
ENSG00000007255	ENST00000585934	ENSP00000468612	0	0	545710	0	2170400	0	0	392230	0	0	0	0	936550	1093800	501340	813760	0	1967400	32206	0	466030	0	0	421300	0	0	0	910150	0
ENSG00000007264	ENST00000585778	ENSP00000468030	0	0	342420	184040	0	0	0	528530	0	829370	0	0	158180	265850	0	0	0	0	0	0	0	438790	0	0	0	0	0	81532	0
ENSG00000007306	ENST00000401731	ENSP00000385932	349860	173180	0	130700000	3117400	0	0	0	28228000	69675000	0	0	0	0	0	123800000	11936000	0	0	185560000	0	963660	0	0	808700	0	0	0	10206000
ENSG00000007312	ENST00000006750	ENSP00000006750	0	1678900	0	0	0	0	0	0	0	0	343030	0	0	1261700	18633000	0	0	0	357660	0	0	1502100	2866900	17880000	204140	0	0	80067000	540830
ENSG00000007350	ENST00000369915	ENSP00000358931	25091000	397400	5327000	2120700	45899000	9558700	19534000	2103800	1981400	17378000	6067500	1425800	3245200	14376000	4160000	6711600	9795900	6453000	3972800	12654000	3393200	21670000	9889600	12177000	6053500	2548600000	2558600	1471200	1781600
ENSG00000007376	ENST00000565809	ENSP00000457722	0	0	0	298180	2851300	0	0	0	0	0	0	0	1205900	0	775350	0	0	1169600	0	16696000	0	0	0	0	0	0	0	347520	0
ENSG00000007384	ENST00000262316	ENSP00000262316	792060	211150	8602800	4655700	3301700	2823700	4449400	4339000	437300	7493000	13008000	607690	1167100	1802200	2654000	2303500	4205300	8937100	1293000	4639500	7822700	41678000	2874300	566090	2723200	3802100	3488900	95322000	1684200
ENSG00000007392	ENST00000293872	ENSP00000293872	3531900	2555000	81324000	4105000	57525000	22719000	13107000	10043000	16750000	13709000	0	4933500	2113800	14812000	8708300	21278000	15366000	22804000	1862200	3989100	4768100	6782100	1285900	12865000	10798000	50445000	5742700	7000700	3869700
ENSG00000007402	ENST00000424201	ENSP00000390329	492210	0	32074000	979400	10384000	64297000	2314000	1260000	1091600	1334900	2490300	225070	28424	4197800	479470	4035700	2815100	7824700	424350	5979800	887140	28372000	1360200	393870	2949500	36642000	2282600	175430	149960
ENSG00000007516	ENST00000421665	ENSP00000409533	354550	0	7032000	0	0	116360	0	400370	451690	0	515410	0	0	0	162130	0	0	1002100	0	0	0	0	0	0	882420	745190	77754	0	0
ENSG00000007520	ENST00000007390	ENSP00000007390	268250	144010	3276100	195250	1471100	0	223620	207540	0	0	115980	247990	1540400	5142900	81529	0	0	0	0	982070	0	2712800	47240	205840	1118800	572770	102320	2646400	71247
ENSG00000007541	ENST00000470411	ENSP00000439650	5134400	1196100	11444000	361210	3290100	637540	567060	1937800	2103200	3372900	2142600	2163400	3592900	7587500	637100	1013200	0	3721800	468090	3331000	3513300	2407900	296710	1338500	6572800	1354900	1207100	1462000	931800
ENSG00000007545	ENST00000397412	ENSP00000380559	98095000	0	112710	26326	474620	0	0	95833	0	0	0	0	0	120920	0	267650	125330	670310	0	270960	0	196400	32168	0	0	1712100	0	0	0
ENSG00000007866	ENST00000338863	ENSP00000345772	802130	1425100	0	0	5129100	4276600	3324900	129060	2921800	4686500	5180600	1327500	425920	3209400	0	4371300	0	37830000	0	2576100	267650	8800500	7714200	1031700	347600	1121200	1968300	152920	0
ENSG00000007923	ENST00000294401	ENSP00000294401	86592000	1765800	195090000	24818000	132370000	17411000	18818000	24025000	15354000	18392000	309010000	91569000	90210000	57010000	16405000	21450000	84161000	90279000	10449000	70101000	119300000	72966000	12846000	30282000	23975000	43428000	51847000	24830000	2805800
ENSG00000007933	ENST00000367755	ENSP00000356729	12266000	16602	3870900	643360	29931000	1777500	6703800	21301000	2639600	1189200	26517000	3539600	2581200000	9750500	1857300	2123800	14822000	566000	833530	3152100	3921000	2549100	558960	394110	3196600	2590300	439970	19854000	659520
ENSG00000008018	ENST00000262193	ENSP00000262193	766710000	352840000	1153600000	361850000	2746600000	740820000	1192500000	660370000	339860000	985600000	911050000	677740000	1547500000	1626400000	626360000	260100000	369200000	1622900000	231400000	680590000	811470000	1486100000	415380000	1029700000	403490000	322940000	542130000	578580000	278890000
ENSG00000008056	ENST00000295987	ENSP00000295987	15331000	178820	3461500000	3533500	42973000	870710	5158700	567820	2884400	1846500	4192600	605650	521470	115450	997280	1583500	406910	6470500	1534400	27616000	7200200	7517000	3e+05	0	2986200	8582700	1018600	171190	1409100
ENSG00000008056	ENST00000340666	ENSP00000343206	0	0	4140300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008083	ENST00000397311	ENSP00000380478	0	0	0	0	0	0	0	0	0	0	417780	0	0	15533	0	0	92768	0	0	0	0	967040	0	0	0	103880	0	148970	0
ENSG00000008086	ENST00000379996	ENSP00000369332	18687000	66325	15173000	20475000	10967000	9153800	330360	382540	1369500	0	17219000	17855000	143690	12138000	72143	14472000	174200	300990	69777	8414000	409230	6253900	17454	32876	736170	1836400	2874500	0	332970
ENSG00000008118	ENST00000361322	ENSP00000354861	76134	0	2517000	0	0	100240	0	0	0	629420	0	0	0	0	0	0	0	0	8343.3	0	0	0	22723	89306	0	0	0	0	0
ENSG00000008128	ENST00000358779	ENSP00000351629	0	0	636080	0	0	0	0	196470	0	0	0	8337600	0	613550	0	0	0	0	42543	0	0	0	0	0	0	225940	0	0	0
ENSG00000008130	ENST00000341991	ENSP00000344340	7388700	2868200	4172900	6427200	32684000	3984500	5086900	7029400	16230000	8677000	2644700	195070	9928800	29456000	13070000	4496100	0	32197000	2196600	17488000	2352000	13141000	1095700	13316000	7155600	13413000	405360	7182900	2662100
ENSG00000008196	ENST00000393655	ENSP00000377265	0	213130	0	538120	8111000	10857000	9124000	470800	1074400	12712000	798530	0	15452	103860	233040	3000500	2767800	0	3071700	22930000	571180	630430	20533000	608830	1276600	0	136400	957450	1421300
ENSG00000008226	ENST00000308059	ENSP00000308597	30318	4973.2	6414000	629050	16023	3194.9	10295	2932200	183150	10350	3538000	7340.1	0	92982	0	0	55443	0	0	10073000	137120	223400	25137000	172870	37587	0	0	0	0
ENSG00000008256	ENST00000350796	ENSP00000297044	9657500	549110	56525000	3888800	16162000	2164900	9274800	4204900	1517900	2407500	9610200	2639300	1725400	4050600	5034300	15390000	11939000	35656000	501210	10290000	1172700	17715000	3457100	2011900	3744500	7950900	1981200	2231000	1048100
ENSG00000008277	ENST00000265727	ENSP00000265727	2125500	19746	194450000	939450	702350	254410	4896500	158700	8425.9	579220	1327500	890650	0	517130	0	95850	202510	809410	835440	466300	0	2103000	1505500	1494500	98959	987590	1980600	0	0
ENSG00000008282	ENST00000455385	ENSP00000388336	64539000	2768300	160820000	44418000	232590000	101320000	30164000	79138000	105600000	120510000	174700000	245900000	36225000	86558000	273820000	107260000	85874000	479850000	61247000	299160000	539200000	105890000	184330000	33691000	45229000	180140000	179840000	68657000	37443000
ENSG00000008283	ENST00000582034	ENSP00000464520	136580000	29472000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3603200	0	0	0	246900000	106180	0	0	0
ENSG00000008294	ENST00000262013	ENSP00000262013	30959000	3610400	90691000	15370000	108320000	32269000	37755000	17963000	30612000	33848000	51614000	33718000	89224000	52944000	21044000	34300000	54525000	72034000	5298400	43853000	18319000	97454000	23574000	20602000	12148000	71626000	43145000	29952000	10509000
ENSG00000008294	ENST00000357122	ENSP00000349636	1444000	0	5021800	1319600	9281300	2573500	2357000	1271600	654340	1590500	2750400	3389800	1486800	4007000	836950	0	2784500	4621700	1028700	1821500	1272200	4085000	453880	1217500	317260	0	2288400	1341700	232110
ENSG00000008311	ENST00000417368	ENSP00000403768	20198000	2618600	133890000	9580500	43117000	47799000	32247000	23233000	21597000	9281900	435050000	162360000	676400000	127760000	13087000	18519000	53280000	34653000	13706000	14985000	21028000	16918000	11152000	6498100	11854000	25347000	152200000	16306000	15619000
